tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,polarity,subjectivity
what are your favorite riverdale ships? — varchie choni and i like jeronica https://t.co/xy2xoqicQp,False,en,1,0,2021-02-22 16:19:28,1363886131381682177,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6705}","['favorite', 'riverdale', 'ships', 'varchie', 'choni', 'like', 'jeronica']",favorite riverdale ships varchie choni like jeronica,0.5,1.0
RT @sprcole: there is no way that they’re not endgame https://t.co/aUgCttDHcx,False,en,0,10,2021-02-22 16:13:16,1363884571998244868,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}","['way', 'endgame']",way endgame,0.0,0.0
im a barchie but varchie is SOOO CUTEE like their early seasons give sm buzz idk what to do — convert! https://t.co/qWIHflVZ4e,False,en,2,0,2021-02-22 16:10:36,1363883899454111749,"{'neg': 0.069, 'neu': 0.778, 'pos': 0.153, 'compound': 0.4482}","['im', 'barchie', 'varchie', 'sooo', 'cutee', 'like', 'early', 'seasons', 'give', 'sm', 'buzz', 'idk', 'convert']",im barchie varchie sooo cutee like early seasons give sm buzz idk convert,0.125,0.3
Fuck Varchie and that stupid whore Veronica. Mj should have never switched. — not you calling veronica a whore ? don’t make me do betty https://t.co/SveyjISqoK,False,en,12,0,2021-02-22 16:06:19,1363882823405420544,"{'neg': 0.449, 'neu': 0.551, 'pos': 0.0, 'compound': -0.9477}","['fuck', 'varchie', 'stupid', 'whore', 'veronica', 'mj', 'never', 'switched', 'calling', 'veronica', 'whore', 'make', 'betty']",fuck varchie stupid whore veronica mj never switched calling veronica whore make betty,-0.6,0.8
it was like 1 varchie stfu?? — more like 5?? i didn't answer everything gtfo? 🤨 https://t.co/4D7sHz9Aa5,False,en,1,0,2021-02-22 16:03:18,1363882066161655809,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.7149}","['like', '1', 'varchie', 'stfu', 'like', '5', 'answer', 'everything', 'gtfo']",like 1 varchie stfu like 5 answer everything gtfo,0.5,0.5
varchie in 2 days. — YUP! https://t.co/UuHjtgt9Mg,False,en,3,0,2021-02-22 16:00:13,1363881288273428484,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', '2', 'days', 'yup']",varchie 2 days yup,0.0,0.0
why is mj in that ssw gc? — because we like them! and they’re a varchie now  https://t.co/Ew7Q3oaNeE,False,en,4,0,2021-02-22 15:59:07,1363881009901617153,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4199}","['mj', 'ssw', 'gc', 'like', 'varchie']",mj ssw gc like varchie,0.0,0.0
riverdale barchie bughead varchie choni endgame cheater rain kiss betty cooper veronica lodge archie andrews jughead jones cheryl blossom toni topaz netflix recap new episode https://t.co/2HuGcl25rd,False,en,0,0,2021-02-22 15:57:34,1363880622867972098,"{'neg': 0.116, 'neu': 0.792, 'pos': 0.092, 'compound': -0.1779}","['riverdale', 'barchie', 'bughead', 'varchie', 'choni', 'endgame', 'cheater', 'rain', 'kiss', 'betty', 'cooper', 'veronica', 'lodge', 'archie', 'andrews', 'jughead', 'jones', 'cheryl', 'blossom', 'toni', 'topaz', 'netflix', 'recap', 'new', 'episode']",riverdale barchie bughead varchie choni endgame cheater rain kiss betty cooper veronica lodge archie andrews jughead jones cheryl blossom toni topaz netflix recap new episode,0.13636363636363635,0.45454545454545453
it’s not even fights b@rchies just look for varchie posts to attack them — they’re bored! https://t.co/7jxrVgZBOq,False,en,1,0,2021-02-22 15:56:38,1363880384606457856,"{'neg': 0.265, 'neu': 0.627, 'pos': 0.109, 'compound': -0.4997}","['even', 'fights', 'b', 'look', 'varchie', 'posts', 'attack', 'bored']",even fights b look varchie posts attack bored,-0.625,1.0
"@lodgesarchibald varchie fcs might be good but they got nothing on this 
https://t.co/Gqk0klEljL",False,en,0,0,2021-02-22 15:56:29,1363880350238212099,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.2382}","['varchie', 'fcs', 'might', 'good', 'got', 'nothing']",varchie fcs might good got nothing,0.7,0.6000000000000001
"Can we please take a moment to think of how good this scene would have been in Riverdale??😂😂

#Riverdale #Barchie #Varchie https://t.co/lApnvq52UC",False,en,36,0,2021-02-22 15:56:15,1363880291945873423,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.6767}","['please', 'take', 'moment', 'think', 'good', 'scene', 'would', 'riverdale', 'riverdale', 'barchie', 'varchie']",please take moment think good scene would riverdale riverdale barchie varchie,0.7,0.6000000000000001
@debekahs i’m both both barchies acting so weird recently since the dogs got feed so i’m back to varchie nation like in 2017,False,en,1,0,2021-02-22 15:55:39,1363880141198413830,"{'neg': 0.087, 'neu': 0.816, 'pos': 0.097, 'compound': 0.0667}","['barchies', 'acting', 'weird', 'recently', 'since', 'dogs', 'got', 'feed', 'back', 'varchie', 'nation', 'like', '2017']",barchies acting weird recently since dogs got feed back varchie nation like 2017,-0.125,0.3125
so many chonis joining varchie nation i’m taking credit https://t.co/rdbf6hmbLf,False,en,10,1,2021-02-22 15:53:14,1363879531258511363,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}","['many', 'chonis', 'joining', 'varchie', 'nation', 'taking', 'credit']",many chonis joining varchie nation taking credit,0.5,0.5
ok should i make the 34+35 varchie edit now????,False,en,10,0,2021-02-22 15:53:00,1363879473293238276,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.4871}","['ok', 'make', '34', '35', 'varchie', 'edit']",ok make 34 35 varchie edit,0.5,0.5
and no i’m not a varchie,False,en,0,0,2021-02-22 15:52:27,1363879335938187264,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",['varchie'],varchie,0.0,0.0
@manidehaan NAWT YOURE A VARCHIE .... BESTIE???,False,en,1,0,2021-02-22 15:45:50,1363877668719128591,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['nawt', 'youre', 'varchie', 'bestie']",nawt youre varchie bestie,0.0,0.0
wait are you a varchie?? — no barchie4lyfe bestie  https://t.co/1c2ylcTYxH,False,en,0,0,2021-02-22 15:45:35,1363877605640974337,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.3736}","['wait', 'varchie', 'barchie4lyfe', 'bestie']",wait varchie barchie4lyfe bestie,0.0,0.0
@loversies U A VARCHIE https://t.co/Frlipfr9aM,False,en,1,0,2021-02-22 15:45:28,1363877577983741952,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['u', 'varchie']",u varchie,0.0,0.0
"@vcrchies He does?! 
I mean I didn't notice so..... 
Anyways varchie winning😭",False,en,3,0,2021-02-22 15:44:51,1363877420877574147,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['mean', 'notice', 'anyways', 'varchie', 'winning']",mean notice anyways varchie winning,-0.3125,0.6875
why are varchie fancams so good...,False,en,10,0,2021-02-22 15:44:37,1363877361104474122,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['varchie', 'fancams', 'good']",varchie fancams good,0.7,0.6000000000000001
oomf just made me a varchie and ion even watch this show,False,en,0,0,2021-02-22 15:43:57,1363877192971780097,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['oomf', 'made', 'varchie', 'ion', 'even', 'watch', 'show']",oomf made varchie ion even watch show,0.0,0.0
been reading Archie comics since I was 8 always shipped varchie didn't ship bighead till the show cuz they weren't a thing in the comics . https://t.co/lpz1U2glIa,False,en,1,0,2021-02-22 15:43:21,1363877044485058561,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['reading', 'archie', 'comics', 'since', '8', 'always', 'shipped', 'varchie', 'ship', 'bighead', 'till', 'show', 'cuz', 'thing', 'comics']",reading archie comics since 8 always shipped varchie ship bighead till show cuz thing comics,0.0,0.0
@oliviabakcr i think im turning into a varchie now🧐,False,en,2,0,2021-02-22 15:43:14,1363877015452078081,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['think', 'im', 'turning', 'varchie']",think im turning varchie,0.0,0.0
@laylaswhitney YOURE A VARCHIE ????,False,en,0,0,2021-02-22 15:37:46,1363875638671601664,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['youre', 'varchie']",youre varchie,0.0,0.0
