tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,polarity,subjectivity
@jaceyskeene is it barchie 😯,False,en,1,0,2021-02-27 02:56:34,1365496016292646913,['barchie'],barchie,0.0,0.0
"@Jewels__20 @NancyRiverDrew Yep. That's really it. A lot of what they said about Veronica and Varchie, for example, are true. But at the same time, it's also true for Betty and Barchie... Therefore it can't logically be used against them.",False,en,2,0,2021-02-27 02:56:22,1365495965252083718,"['yep', 'really', 'lot', 'said', 'veronica', 'varchie', 'example', 'true', 'time', 'also', 'true', 'betty', 'barchie', 'therefore', 'logically', 'used']",yep really lot said veronica varchie example true time also true betty barchie therefore logically used,0.22999999999999998,0.375
"no matter how many times i change the preferences on settings, this app keep restricting the barchie shower scene by saying it is sensitive sexual content mmmmmm https://t.co/I7ciu82iY5",False,en,0,0,2021-02-27 02:54:56,1365495605498417156,"['matter', 'many', 'times', 'change', 'preferences', 'settings', 'app', 'keep', 'restricting', 'barchie', 'shower', 'scene', 'saying', 'sensitive', 'sexual', 'content', 'mmmmmm']",matter many times change preferences settings app keep restricting barchie shower scene saying sensitive sexual content mmmmmm,0.3666666666666667,0.7444444444444445
"@barchanted @NancyRiverDrew I mean yea, I get their points, but I don't se them as points that counter barchie?",False,en,1,0,2021-02-27 02:53:47,1365495314451488770,"['mean', 'yea', 'get', 'points', 'se', 'points', 'counter', 'barchie']",mean yea get points se points counter barchie,-0.3125,0.6875
I’m so conflicted one day I’m like barchie is gonna be endgame for sure and the next day I’m like bughead finna b… — I am always 100% certain of ba endgame even if it comes to bite me in the ass at the end. Ba have the endgame wor… https://t.co/AA9VB53oxk,False,en,1,0,2021-02-27 02:52:41,1365495037870694406,"['conflicted', 'one', 'day', 'like', 'barchie', 'gonna', 'endgame', 'sure', 'next', 'day', 'like', 'bughead', 'finna', 'b', 'always', '100', 'certain', 'ba', 'endgame', 'even', 'comes', 'bite', 'ass', 'end', 'ba', 'endgame', 'wor']",conflicted one day like barchie gonna endgame sure next day like bughead finna b always 100 certain ba endgame even comes bite ass end ba endgame wor,0.2380952380952381,0.48677248677248675
@NancyRiverDrew @crimsonclover90 You're absolutely contradicting yourself now. So Bughead doesn't need a lot of time to develop but magically Barchie does... Interesting.,False,en,2,0,2021-02-27 02:52:34,1365495008879513601,"['absolutely', 'contradicting', 'bughead', 'need', 'lot', 'time', 'develop', 'magically', 'barchie', 'interesting']",absolutely contradicting bughead need lot time develop magically barchie interesting,0.39999999999999997,0.7999999999999999
@Jewels__20 @NancyRiverDrew Sorry if your timeline is full of this... Looks around nervously* 😬😅 But yes. It's overall pointless to argue or compare Barchie's dating relationship to BH or VA bc they have yet to be in one. And you also can't use pros of BH/VA as an argument when BA also has the same ones.,False,en,2,0,2021-02-27 02:50:28,1365494482234269696,"['sorry', 'timeline', 'full', 'looks', 'around', 'nervously', 'yes', 'overall', 'pointless', 'argue', 'compare', 'barchie', 'dating', 'relationship', 'bh', 'va', 'bc', 'yet', 'one', 'also', 'use', 'pros', 'bh', 'va', 'argument', 'ba', 'also', 'ones']",sorry timeline full looks around nervously yes overall pointless argue compare barchie dating relationship bh va bc yet one also use pros bh va argument ba also ones,-0.08,0.43499999999999994
"RT @roseysoloist: @CW_Riverdale @slowburnsftw Exactly, Barchie is not a plot device😘
https://t.co/KB8pjU6sbc",False,en,0,1,2021-02-27 02:47:48,1365493808524312583,"['exactly', 'barchie', 'plot', 'device']",exactly barchie plot device,0.25,0.25
"@NancyRiverDrew @crimsonclover90 You calling Barchie nothing makes no one but BHs take you seriously. They've had an unrequited love confession, they've had a first kiss, they've had a second kiss. They've had jealousy, they've had a secret romance, two, actually... They've had a bond since they were 4.",False,en,3,0,2021-02-27 02:47:27,1365493723455397894,"['calling', 'barchie', 'nothing', 'makes', 'one', 'bhs', 'take', 'seriously', 'unrequited', 'love', 'confession', 'first', 'kiss', 'second', 'kiss', 'jealousy', 'secret', 'romance', 'two', 'actually', 'bond', 'since', '4']",calling barchie nothing makes one bhs take seriously unrequited love confession first kiss second kiss jealousy secret romance two actually bond since 4,0.002777777777777777,0.39999999999999997
mass vote for barchie besties https://t.co/H4VhPLd8tD,False,en,2,0,2021-02-27 02:47:26,1365493719051468800,"['mass', 'vote', 'barchie', 'besties']",mass vote barchie besties,0.0,0.0
when kj and lili quit and we get barchie endgame &gt;&gt; — We don't need them to quit to get barchie endgame  https://t.co/a3Cy2ZIjvA,False,en,0,0,2021-02-27 02:45:30,1365493228825411587,"['kj', 'lili', 'quit', 'get', 'barchie', 'endgame', 'gt', 'gt', 'need', 'quit', 'get', 'barchie', 'endgame']",kj lili quit get barchie endgame gt gt need quit get barchie endgame,0.0,0.0
@BlaineandArchie @barcheating @mcltons She does this all the time. It doesn't change the fact that barchie is the best new age ship so just let her be delusional https://t.co/93C2Rt7Ee6,False,en,3,0,2021-02-27 02:43:13,1365492654197374979,"['time', 'change', 'fact', 'barchie', 'best', 'new', 'age', 'ship', 'let', 'delusional']",time change fact barchie best new age ship let delusional,0.5681818181818181,0.37727272727272726
RT @elizcndrews: bugheads assisting varchies to try and beat barchie  https://t.co/xj65jtz1Hm,True,en,0,4,2021-02-27 02:43:10,1365492644521082883,"['bugheads', 'assisting', 'varchies', 'try', 'beat', 'barchie']",bugheads assisting varchies try beat barchie,0.0,0.0
RT @barchieivy: “betty always wears a pink bra and veronica always wears a black bra and now betty is wearing a black bra...hmm” it’s givin…,False,en,0,2,2021-02-27 02:42:29,1365492473091547136,"['betty', 'always', 'wears', 'pink', 'bra', 'veronica', 'always', 'wears', 'black', 'bra', 'betty', 'wearing', 'black', 'bra', 'hmm', 'givin']",betty always wears pink bra veronica always wears black bra betty wearing black bra hmm givin,-0.14444444444444446,0.3888888888888889
nahhh omg i haven’t watched riverdale since season one but i remember rlly shipping barchie and now they are togeyher or some shit?? oh my god i always win,False,en,0,0,2021-02-27 02:42:28,1365492466632302594,"['nahhh', 'omg', 'watched', 'riverdale', 'since', 'season', 'one', 'remember', 'rlly', 'shipping', 'barchie', 'togeyher', 'shit', 'oh', 'god', 'always', 'win']",nahhh omg watched riverdale since season one remember rlly shipping barchie togeyher shit oh god always win,0.30000000000000004,0.6000000000000001
@Jewels__20 @NancyRiverDrew Welcome to the saga. 😅 That was really my whole point. Just bc BH does this or that does not mean Barchie can't. Just bc VA is supportive of eachother does not mean Barchie wouldn't be. They've already shown all of this to be true.,False,en,4,0,2021-02-27 02:42:12,1365492398839631873,"['welcome', 'saga', 'really', 'whole', 'point', 'bc', 'bh', 'mean', 'barchie', 'bc', 'va', 'supportive', 'eachother', 'mean', 'barchie', 'already', 'shown', 'true']",welcome saga really whole point bc bh mean barchie bc va supportive eachother mean barchie already shown true,0.36041666666666666,0.7208333333333333
RT @dylsbrien: i need the riverdale writers to understand that nobody wants to see v*rchie. i want to see BARCHIE. BETTY AND ARCHIE. BETTY…,False,en,0,145,2021-02-27 02:41:35,1365492245088980997,"['need', 'riverdale', 'writers', 'understand', 'nobody', 'wants', 'see', 'v', 'rchie', 'want', 'see', 'barchie', 'betty', 'archie', 'betty']",need riverdale writers understand nobody wants see v rchie want see barchie betty archie betty,0.2,0.1
"seeing as archie is the main character, RAS is going to ask kj who he thinks archie should end up with and that man is going to fight for barchie endgame. you love to see it 😏",False,en,11,1,2021-02-27 02:41:30,1365492224797114368,"['seeing', 'archie', 'main', 'character', 'ras', 'going', 'ask', 'kj', 'thinks', 'archie', 'end', 'man', 'going', 'fight', 'barchie', 'endgame', 'love', 'see']",seeing archie main character ras going ask kj thinks archie end man going fight barchie endgame love see,0.3333333333333333,0.4666666666666667
"barchie, choni, and tabitha/jughead are kinda sexy",False,en,0,0,2021-02-27 02:40:57,1365492086976491522,"['barchie', 'choni', 'tabitha', 'jughead', 'kinda', 'sexy']",barchie choni tabitha jughead kinda sexy,0.5,1.0
RT @slowburnsftw: it’s fairly obvious to me that barchie is the love story being told &amp; that’s what they’ve been promoting. va is a distrac…,True,en,0,4,2021-02-27 02:40:49,1365492050947416064,"['fairly', 'obvious', 'barchie', 'love', 'story', 'told', 'amp', 'promoting', 'va', 'distrac']",fairly obvious barchie love story told amp promoting va distrac,0.25,0.55
"RT @barchiesdreams: both kj and lili are excited for us to see this season, kj saying this season is his favorite and this season will migh…",False,en,0,5,2021-02-27 02:40:08,1365491879974998019,"['kj', 'lili', 'excited', 'us', 'see', 'season', 'kj', 'saying', 'season', 'favorite', 'season', 'migh']",kj lili excited us see season kj saying season favorite season migh,0.4375,0.875
"RT @barchiesdreams: they hired kids to play them, there were absolute no reason to do that, if barchie is only a plot diverse to getting ba…",False,en,0,3,2021-02-27 02:38:08,1365491375442116610,"['hired', 'kids', 'play', 'absolute', 'reason', 'barchie', 'plot', 'diverse', 'getting', 'ba']",hired kids play absolute reason barchie plot diverse getting ba,0.1,0.95
RT @barchiesdreams: they used the same song in the pilot when archie rejected betty and now here when he kisses her on the porch!! that’s c…,False,en,0,4,2021-02-27 02:36:46,1365491031383437314,"['used', 'song', 'pilot', 'archie', 'rejected', 'betty', 'kisses', 'porch', 'c']",used song pilot archie rejected betty kisses porch c,0.0,0.125
@jaceyskeene i also hope everytime u try to watch a barchie edit it stops playing,False,en,1,0,2021-02-27 02:36:39,1365491003604410371,"['also', 'hope', 'everytime', 'u', 'try', 'watch', 'barchie', 'edit', 'stops', 'playing']",also hope everytime u try watch barchie edit stops playing,0.0,0.0
RT @archnbetty: dont speak on barchie if you ship that menace https://t.co/DAdMugEnKP,False,en,0,8,2021-02-27 02:35:46,1365490781641797633,"['dont', 'speak', 'barchie', 'ship', 'menace']",dont speak barchie ship menace,0.0,0.0
@jaceyskeene praying on it 🙏🙏 i want everyone else to get barchie endgame but u get that,False,en,1,0,2021-02-27 02:35:26,1365490695750840320,"['praying', 'want', 'everyone', 'else', 'get', 'barchie', 'endgame', 'u', 'get']",praying want everyone else get barchie endgame u get,0.0,0.0
RT @barchiesdreams: many people are coming back just for barchie. their chemistry is just unmatched. https://t.co/s4s82xT5P6,False,en,0,10,2021-02-27 02:35:10,1365490631372603393,"['many', 'people', 'coming', 'back', 'barchie', 'chemistry', 'unmatched']",many people coming back barchie chemistry unmatched,0.25,0.25
@slowburnsftw What makes antis think he won’t offer to help though?.. this story JUST started .. y’all just want barchie rushed but I’m happy with the pace😌.. you gotta let it simmer!,False,en,1,0,2021-02-27 02:34:53,1365490559033499655,"['makes', 'antis', 'think', 'offer', 'help', 'though', 'story', 'started', 'want', 'barchie', 'rushed', 'happy', 'pace', 'gotta', 'let', 'simmer']",makes antis think offer help though story started want barchie rushed happy pace gotta let simmer,1.0,1.0
@jaceyskeene i hope u get barchie lovers to enemies to death trope &lt;3,False,en,0,0,2021-02-27 02:33:30,1365490209207427072,"['hope', 'u', 'get', 'barchie', 'lovers', 'enemies', 'death', 'trope', 'lt', '3']",hope u get barchie lovers enemies death trope lt 3,0.0,0.0
"RT @honeymoron: #Wandavision Spoilers
.
.
.
.
.
.
.
.
.
This little conversation is so important because Wanda's subconscious recreated the…",False,en,0,325,2021-02-27 02:31:40,1365489750380060675,"['wandavision', 'spoilers', 'little', 'conversation', 'important', 'wanda', 'subconscious', 'recreated']",wandavision spoilers little conversation important wanda subconscious recreated,0.07083333333333335,0.6833333333333332
@slowburnsftw Lol they want a love confession tomorrow?.. in a fwb storyline.. Who’s the bigger barchie fan😂..,False,en,1,0,2021-02-27 02:29:59,1365489325824233476,"['lol', 'want', 'love', 'confession', 'tomorrow', 'fwb', 'storyline', 'bigger', 'barchie', 'fan']",lol want love confession tomorrow fwb storyline bigger barchie fan,0.43333333333333335,0.6
"RT @barchie_gifs: One step closer every single time
[4.18 - 1.01 - 4.15 - 4.17 - 5.05]
@lilireinhart @RiverdaleWriter @WriterRAS
#Barchie #…",False,en,0,93,2021-02-27 02:29:35,1365489224754028547,"['one', 'step', 'closer', 'every', 'single', 'time', '4', '18', '1', '01', '4', '15', '4', '17', '5', '05', 'barchie']",one step closer every single time 4 18 1 01 4 15 4 17 5 05 barchie,-0.07142857142857142,0.21428571428571427
"barchie got the shower scene first &gt; fast and rough
then the car scene &gt; slow and sensual
then the porch kiss and post sex cuddling &gt;romantic 

if the foreshadowing during Shallow wasn't enough, yes it's a classic fwb-turn-into-feelings trope https://t.co/lqFQlVb97r",False,en,146,23,2021-02-27 02:29:06,1365489103589023745,"['barchie', 'got', 'shower', 'scene', 'first', 'gt', 'fast', 'rough', 'car', 'scene', 'gt', 'slow', 'sensual', 'porch', 'kiss', 'post', 'sex', 'cuddling', 'gt', 'romantic', 'foreshadowing', 'shallow', 'enough', 'yes', 'classic', 'fwb', 'turn', 'feelings', 'trope']",barchie got shower scene first gt fast rough car scene gt slow sensual porch kiss post sex cuddling gt romantic foreshadowing shallow enough yes classic fwb turn feelings trope,-0.016666666666666673,0.41428571428571426
"RT @barchie_gifs: The chemistry between them is truly out of this world
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @Riverdal…",False,en,0,116,2021-02-27 02:28:37,1365488981442506761,"['chemistry', 'truly', 'world', '5', '06', 'chapter', 'eighty', 'two', 'back', 'school']",chemistry truly world 5 06 chapter eighty two back school,0.0,0.0
"RT @barchie_gifs: ♪ I just had to let you know you're mine  ♪
[5.06 - Chapter Eighty-Two: Back To School]
@lilireinhart @RiverdaleWriter @W…",False,en,0,41,2021-02-27 02:28:19,1365488905634643969,"['let', 'know', 'mine', '5', '06', 'chapter', 'eighty', 'two', 'back', 'school', 'w']",let know mine 5 06 chapter eighty two back school w,0.0,0.0
not you quoting my tweet again not you being a barchie gross https://t.co/vWfoAkjOoS,True,en,0,0,2021-02-27 02:28:14,1365488887074807811,"['quoting', 'tweet', 'barchie', 'gross']",quoting tweet barchie gross,0.0,0.0
RT @mxyaaa3: Why do ppl try so hard to invalidate barchie if they’re convinced they won’t last? i don’t get it,False,en,0,11,2021-02-27 02:27:33,1365488714973999106,"['ppl', 'try', 'hard', 'invalidate', 'barchie', 'convinced', 'last', 'get']",ppl try hard invalidate barchie convinced last get,-0.14583333333333334,0.30416666666666664
RT @blvze97: Idc they better give Elizabeth Olsen her Emmy #WandaVision https://t.co/R78vLQhYak,False,en,0,567,2021-02-27 02:26:40,1365488489966559233,"['idc', 'better', 'give', 'elizabeth', 'olsen', 'emmy', 'wandavision']",idc better give elizabeth olsen emmy wandavision,0.5,0.5
taylor swift would be a barchie if she watched riverdale i just feel it,False,en,0,0,2021-02-27 02:26:02,1365488332592082944,"['taylor', 'swift', 'would', 'barchie', 'watched', 'riverdale', 'feel']",taylor swift would barchie watched riverdale feel,0.0,0.0
WHEN BARCHIE BECOMES A SHIP WITH A RAIN KISS https://t.co/WuMoDUrUeN,False,en,16,0,2021-02-27 02:25:44,1365488258294173703,"['barchie', 'becomes', 'ship', 'rain', 'kiss']",barchie becomes ship rain kiss,0.0,0.0
