tweets,quote_status,language,favorite_count,retweet_count,time,id,cleaned_tweets,neg,neu,pos
@choniswitches2 EXACTLY CAUSE ITS ALL ABOUT TENSIK AND ANGST FOR CHONI. LIKEE my bets is either cheryl kisses a stranger for payback for somthing toni does to her 🤷🏼‍♀️ orrr someone goes to kiss cheryl toni sees it cheryl will pull away out of the kiss but tonindoesnt see her pull away etc.,False,en,13,0,2021-02-26 17:58:55,1365360710901981185, exactly cause its all about tensik and angst for choni. likee my bets is either cheryl kisses a stranger for payback for somthing toni does to her :woman shrugging medium-light skin tone: orrr someone goes to kiss cheryl toni sees it cheryl will pull away out of the kiss but tonindoesnt see her pull away etc.,0.018518518518518517,0.0,0.9814814814814815
Are you talking about the tension from choni? — Yesssss. They’ve been building tension and now Cheryl is gonna kiss someone else  https://t.co/r8cFkmE03a,False,en,1,0,2021-02-26 17:58:48,1365360681877463046,are you talking about the tension from choni? — yesssss. they’ve been building tension and now cheryl is gonna kiss someone else  ,0.0,0.0,1.0
I think it’s time for me to change my username back to a choni one,False,en,1,0,2021-02-26 17:58:32,1365360616366514177,i think it’s time for me to change my username back to a choni one,0.0,0.0,1.0
RT @tonistopazz: choni recreate this challenge https://t.co/BLUDUTbkaJ,False,en,0,1,2021-02-26 17:57:56,1365360464226582535,rt : choni recreate this challenge ,0.0,0.0,1.0
i don’t even know who this is but it is very beautiful... choni when? https://t.co/0NcnXAR6n4,False,en,141,17,2021-02-26 17:56:55,1365360210018205697,i don’t even know who this is but it is very beautiful... choni when? ,0.07142857142857142,0.0,0.9285714285714286
"so in 5x07 the synopsis said there’s gonna be tension between choni, so maybe cheryl pushes toni away as much as possible and basically throws herself onto minerva but then in 5x08 cheryl realised that she really fucked up and goes to talk to toni about everything 1/2",False,en,27,0,2021-02-26 17:56:17,1365360048449413123,"so in 5x07 the synopsis said there’s gonna be tension between choni, so maybe cheryl pushes toni away as much as possible and basically throws herself onto minerva but then in 5x08 cheryl realised that she really fucked up and goes to talk to toni about everything 1/2",0.0,0.0,1.0
@robynchoni minerva seems like a flirtatious person so thats why i could see her trying to seduce cheryl,False,en,1,0,2021-02-26 17:55:58,1365359968946421765, minerva seems like a flirtatious person so thats why i could see her trying to seduce cheryl,0.058823529411764705,0.0,0.9411764705882353
i need see this moment🍒❤️ #Riverdale #RiverdaleSeason5 #RiverdaleRP #choni @madelainepetsch 🥰 https://t.co/fOrkZszMMA,False,en,7,0,2021-02-26 17:55:43,1365359908271624202,i need see this moment:cherries::red heart: riverdale riverdaleseason5 riverdalerp choni  :smiling face with hearts: ,0.0,0.0,1.0
@La_choni_buena Sexy make up and amazing lips 👌👄,False,en,0,0,2021-02-26 17:54:55,1365359703061127170, choni buena sexy make up and amazing lips :OK hand::mouth:,0.125,0.0,0.875
"i’m all for choni angst but toni has the purest heart and soul in the world and i hate seeing her upset, especially over someone she’s been in love with for almost 8 years who she thinks doesn’t love her back",False,en,54,5,2021-02-26 17:53:21,1365359310742650884,"i’m all for choni angst but toni has the purest heart and soul in the world and i hate seeing her upset, especially over someone she’s been in love with for almost 8 years who she thinks doesn’t love her back",0.12765957446808512,0.06382978723404256,0.8085106382978723
@Emily86576714 @chonibIossom I legit generally think minerva kisses cheryl to cause trouble. Cheryl pulls away but toni doesn't see her pulling away just the initial kiss part and then more choni tension! Choni is end game if the writers don't reunite choni there will be a war not a riot,False,en,12,0,2021-02-26 17:51:56,1365358953656438789,  i legit generally think minerva kisses cheryl to cause trouble. cheryl pulls away but toni doesn't see her pulling away just the initial kiss part and then more choni tension! choni is end game if the writers don't reunite choni there will be a war not a riot,0.020833333333333332,0.0,0.9791666666666666
choni still endgame they have just entered to their enchanted era 😼 https://t.co/6hUVRY8TLF,False,en,4,0,2021-02-26 17:51:51,1365358935134392321,choni still endgame they have just entered to their enchanted era :cat with wry smile: ,0.07692307692307693,0.0,0.9230769230769231
@chonibIossom I'm scared because someone decribed choni with a ring but said it might be for individuals,False,en,5,0,2021-02-26 17:49:40,1365358383839207428, i'm scared because someone decribed choni with a ring but said it might be for individuals,0.0,0.0,1.0
RT @tonidaIe: i would actually love this but i fear ppl would start shipping them more than choni which is fine but i don’t know if i could…,True,en,0,1,2021-02-26 17:47:36,1365357864575983620,rt : i would actually love this but i fear ppl would start shipping them more than choni which is fine but i don’t know if i could…,0.037037037037037035,0.0,0.9629629629629629
so choni push and pull ends in 5x08?? https://t.co/UjxsmJmiT8,False,en,16,0,2021-02-26 17:47:30,1365357836620955653,so choni push and pull ends in 5x08?? ,0.0,0.0,1.0
what if the pushing and pulling just ends up with choni pushing each other away forever 🧍‍♂️,False,en,12,0,2021-02-26 17:47:06,1365357737836748805,what if the pushing and pulling just ends up with choni pushing each other away forever :man standing:,0.0,0.0,1.0
@robynchoni Deffo. I reckon it will either cause more choni tension with cheryl doing it to push toni away due to the god dang curse. Or someone lays it on cheryl and cheryl is shocked and then pishes them away and realises her feelings more. It could even be to get back at toni for vixens,False,en,3,0,2021-02-26 17:46:57,1365357699664388106, deffo. i reckon it will either cause more choni tension with cheryl doing it to push toni away due to the god dang curse. or someone lays it on cheryl and cheryl is shocked and then pishes them away and realises her feelings more. it could even be to get back at toni for vixens,0.0,0.0,1.0
ok but why have so much sexual tension in that choni scene only to make cheryl go kiss someone else 🙄,False,en,13,0,2021-02-26 17:46:18,1365357534614327299,ok but why have so much sexual tension in that choni scene only to make cheryl go kiss someone else :face with rolling eyes:,0.0,0.0,1.0
y’all are a little too confident about choni being endgame lmaoo anything can happen between now and the end of the able,False,en,5,0,2021-02-26 17:45:45,1365357396571389953,y’all are a little too confident about choni being endgame lmaoo anything can happen between now and the end of the able,0.045454545454545456,0.0,0.9545454545454546
RT @artscouncil_ie: This Sunday 28 Feb: @musicforgalway's Bookends Spring season cont. w/ 'Pianist Showcase' feat. Sae Yoon Chon and Dmytro…,False,en,0,3,2021-02-26 17:45:44,1365357394230996993,rt  ie: this sunday 28 feb: 's bookends spring season cont. w/ 'pianist showcase' feat. sae yoon chon and dmytro…,0.0,0.0,1.0
same goes for cheryltabitha midgame choni endgame 😌💞,False,en,4,0,2021-02-26 17:45:14,1365357269639127046,same goes for cheryltabitha midgame choni endgame :relieved face::revolving hearts:,0.14285714285714285,0.0,0.8571428571428571
thinking about choni’s reunion kiss after all this angst is over,False,en,6,0,2021-02-26 17:44:40,1365357124549808129,thinking about choni’s reunion kiss after all this angst is over,0.0,0.0,1.0
Cheryl &amp; Tabitha kiss leading to choni exs to lovers whilst Veronica divorces chad &amp; she falls in love with Tabitha 💃🏻,False,en,1,0,2021-02-26 17:43:47,1365356902083940360,cheryl &amp; tabitha kiss leading to choni exs to lovers whilst veronica divorces chad &amp; she falls in love with tabitha :woman dancing light skin tone:,0.08333333333333333,0.0,0.9166666666666666
RT @lovemesometopaz: i can’t even describe how much seeing vanessa’s face makes my day better https://t.co/0wxQc6hunD,False,en,0,23,2021-02-26 17:43:27,1365356818076229633,rt : i can’t even describe how much seeing vanessa’s face makes my day better ,0.0,0.0,1.0
@emloveschoni Why are they doing this to choni 😭😑,False,en,1,0,2021-02-26 17:41:27,1365356315686670336, why are they doing this to choni :loudly crying face::expressionless face:,0.0,0.0,1.0
RT @adoreschoni: — you know i love you with every ounce of my soul. https://t.co/EnuSL6cY20,False,en,0,94,2021-02-26 17:40:46,1365356143233687552,rt : — you know i love you with every ounce of my soul. ,0.07692307692307693,0.0,0.9230769230769231
RT @livetweetdisbih: TONI NATION WON!!! 😭😍🥺💘💝💖 https://t.co/ifYTlNfPNM,False,en,0,80,2021-02-26 17:39:05,1365355721429299201,rt : toni nation won!!! :loudly crying face::smiling face with heart-eyes::pleading face::heart with arrow::heart with ribbon::sparkling heart: ,0.0,0.0,1.0
RT @chonisational: If Cheryl Blossom is not doing everything she can to get this woman back i’m gonna have a serious conversation with her…,False,en,0,9,2021-02-26 17:38:50,1365355658854465536,rt : if cheryl blossom is not doing everything she can to get this woman back i’m gonna have a serious conversation with her…,0.0,0.0,1.0
"@honiagyan U didn't answer tho, choni?",False,en,0,0,2021-02-26 17:38:00,1365355448057163779," u didn't answer tho, choni?",0.0,0.0,1.0
@sheenar1382 if you do just skip everything before 5x03 💀 cuz nothing matters besides the time jump at this point (except for choni obv),False,en,0,0,2021-02-26 17:36:30,1365355071425421312, if you do just skip everything before 5x03 :skull: cuz nothing matters besides the time jump at this point (except for choni obv),0.0,0.0,1.0
i’ve waited 8 months for choni endgame i can wait 4 more,False,en,8,0,2021-02-26 17:34:38,1365354598756679681,i’ve waited 8 months for choni endgame i can wait 4 more,0.08333333333333333,0.0,0.9166666666666666
@madelainepetsch you dont know how confused the choni fandom is right now https://t.co/ozNF2ZaEWQ,False,en,1,0,2021-02-26 17:31:10,1365353729629835268, you dont know how confused the choni fandom is right now ,0.0,0.0,1.0
"@chonibIossom 🤦🏾‍♀️ if Choni doesn’t get back together before the mid season finale, I’m throwing hands.",False,en,20,0,2021-02-26 17:26:50,1365352638292889608," :woman facepalming medium-dark skin tone: if choni doesn’t get back together before the mid season finale, i’m throwing hands.",0.0,0.0,1.0
Bro all these choni edits LEAVE ME ALONE IT IS NOT THE TIME FOR THIS WHAT THE FUCK,False,en,0,0,2021-02-26 17:26:05,1365352450979467267,bro all these choni edits leave me alone it is not the time for this what the fuck,0.0,0.0,1.0
[crying over choni again] https://t.co/T6DhTcSj8A,False,en,42,2,2021-02-26 17:24:30,1365352050603737092,[crying over choni again] ,0.0,0.0,1.0
am i the only one excited to see who it will be? i mean ofc choni endgame but like im looking forward to this... https://t.co/nLMzQsxXvt,True,en,0,0,2021-02-26 17:24:12,1365351976758837255,am i the only one excited to see who it will be? i mean ofc choni endgame but like im looking forward to this... ,0.2,0.1,0.7
@chonistyles Put choni back together,False,en,10,0,2021-02-26 17:20:24,1365351020524691464, put choni back together,0.0,0.0,1.0
Choni break down hour https://t.co/mABL1WDKv5,False,en,4,0,2021-02-26 17:11:55,1365348881840635905,choni break down hour ,0.0,0.0,1.0
see here’s my thing im enjoying the toni individual storyline and once choni gets back together.. it’s probably going to go back to it being mostly about cheryl w a side scoop of toni so let cheryl date someone else so i can win for both characters pls and thank you😌,False,en,1,0,2021-02-26 17:10:21,1365348489564221444,see here’s my thing im enjoying the toni individual storyline and once choni gets back together.. it’s probably going to go back to it being mostly about cheryl w a side scoop of toni so let cheryl date someone else so i can win for both characters pls and thank you:relieved face:,0.0,0.0,1.0
i dont care if its tabitha or minerva as long as i get material for choni edits im good,False,en,4,0,2021-02-26 17:09:00,1365348148336611330,i dont care if its tabitha or minerva as long as i get material for choni edits im good,0.05263157894736842,0.0,0.9473684210526315
WHEN CHONI SERVE A I CAN SEE YOU STARING HONEY LIKE SHES JUST YOUR UNDERSTUDY !! LIKE YOU WOULD GET YOUR KNUCKLES BLOODY FOR ME !!,False,en,10,0,2021-02-26 17:08:57,1365348138014420998,when choni serve a i can see you staring honey like shes just your understudy !! like you would get your knuckles bloody for me !!,0.07692307692307693,0.0,0.9230769230769231
@saintopacio LIKE CHONI WILL LITERALLY BE ENDGAME LIKE ITS A GIVEN AT THIS POINT SO I AM NOT WORRIED I WILL JUST SIT BACK AND ENJOY THE RIDE,False,en,4,0,2021-02-26 17:06:01,1365347398856421377, like choni will literally be endgame like its a given at this point so i am not worried i will just sit back and enjoy the ride,0.1111111111111111,0.0,0.8888888888888888
Why give us the choni angst to only watch us Cheryl lock lips with someone else at the end of the day?... They love playing with our emotions,False,en,1,0,2021-02-26 17:03:04,1365346657097949184,why give us the choni angst to only watch us cheryl lock lips with someone else at the end of the day?... they love playing with our emotions,0.09375,0.09375,0.8125
@chonibIossom but the ring that martin posted to describe choni but said it's may be for an invidual!👀,False,en,0,0,2021-02-26 17:02:57,1365346626420822029, but the ring that martin posted to describe choni but said it's may be for an invidual!:eyes:,0.0,0.0,1.0
@maialycia YES CHONI NATION DO,False,en,0,0,2021-02-26 17:02:44,1365346571731279872, yes choni nation do,0.0,0.0,1.0
@CW_Riverdale OK NOW GIVE US BUGHEAD AND CHONI,False,en,96,6,2021-02-26 17:01:47,1365346334941843457, riverdale ok now give us bughead and choni,0.0,0.0,1.0
i would actually love this but i fear ppl would start shipping them more than choni which is fine but i don’t know if i could cope🧍 https://t.co/zOjpGJsvBC,True,en,20,1,2021-02-26 17:01:30,1365346262095126529,i would actually love this but i fear ppl would start shipping them more than choni which is fine but i don’t know if i could cope:person standing: ,0.038461538461538464,0.0,0.9615384615384616
choni nation attack @maialycia https://t.co/eDyXu1TmIe,False,en,2,0,2021-02-26 17:01:17,1365346207774756864,choni nation attack  ,0.0,0.0,1.0
